"adm_code"
9
801031030
801051049
801051050
801041034
801011001
801071071
801011002
801041035
801071072
801051051
801011003
801071073
801051052
801041036
801081091
801011004
801091099
801071074
801051053
801071075
801011005
801041037
801091100
801061062
801051054
801051055
801081092
801011006
801011007
801071076
801091101
801081093
801011008
801011009
801041038
801061063
801041039
801011010
801091102
801071077
801011011
801011012
801071078
801071079
801071080
801061064
801041040
801051056
801041044
801011013
801011014
801081094
801091103
801031031
801091104
801071081
801011016
801061065
801031032
801061066
801011017
801011018
801051057
801091105
801071083
801011019
801011020
801091106
801011021
801011022
897979799
801041045
801021028
801071084
801071085
801061067
801041046
801041047
899999499
801051058
801091107
801071086
801011023
801041048
801061068
801091108
801091109
801061069
801051059
801071087
801081095
801011024
801011025
801081096
801071088
801091110
801071089
801051060
801071090
801081097
801051061
801011026
801081098
801061070
111031222
107031137
109011173
109011174
106031119
119041375
127011504
120031390
121021403
125011472
122021420
102011028
122011418
107041144
112011236
120021387
117011320
119011353
123031445
102021044
101041017
101041018
115011290
115011291
122031424
101041019
111011206
111011207
119021362
107011130
121021404
114011272
119041376
116031313
124011449
116011303
116011304
116011305
124011450
102021045
111021215
118011339
118011340
118011341
111021216
127021509
127021510
117011321
114021284
102011029
123021436
106011107
105021097
101041021
112011239
102021046
120031391
112011240
127021511
127021512
114011273
124031457
123011433
123021437
127021513
120031392
119021363
128011527
125021476
115011292
127031522
118011342
106011108
111011208
121011398
121011399
115011293
125031479
127031523
102021047
119011355
104021084
104021085
120011383
120011384
118021348
101031014
109031180
107041145
103021063
122031425
128011528
120031393
114011274
107011131
117031329
122031426
116011306
118011343
123031446
118011344
120011385
105031101
105031102
120031394
126021497
101041023
127021514
111021217
123011434
124031459
128021532
126011495
102011031
125021477
124051469
117031330
112011241
127021515
125031480
127021516
107041146
120011386
122031427
108011152
108011153
122031428
122031429
125041488
126021498
117031331
111011209
116031314
115011294
124031460
116021309
112021246
121031407
102021048
102011032
104011080
125031481
127011507
119011357
127021517
125031482
113011256
125031483
125031484
110041199
128011529
120031395
111031224
116031315
128021533
107041147
114021285
120031396
125011473
121021405
107011132
127011508
126021499
119031368
114011276
128021534
110021191
124031461
101021008
102011033
124011452
115011295
108021155
118021349
107031138
107031139
102011034
119021364
119041377
124031462
119041378
119041379
104021088
115031300
106011111
102021050
119021365
116011307
111031225
121011400
108041162
109011176
124011453
120021388
106031120
112011242
116031316
123021441
125011474
120021389
121031408
103031070
127031525
108031161
108021157
123021442
106021114
106021115
106021116
122011419
122031430
118021351
117021326
111031226
117011322
111031227
128021535
111031228
101041025
125031485
197979799
123021443
128011530
114021286
109031184
119041380
110031195
119031369
101041026
121041415
114021287
123011435
116031317
111011210
103031072
112031251
106041126
108021158
102011035
101041027
122031431
110031197
119031370
106031121
121041416
111031229
122021422
117031332
102011036
199999499
121021406
125041489
125041490
126021501
121041417
125041491
125021478
119031371
108051168
103041077
103041078
102021051
128021536
118011345
119011358
117011323
103021067
116021310
125041492
119031372
126011496
124031464
117021327
123031447
115041301
102011037
117011324
107011133
117031333
112031253
127031526
119021366
121031409
117031334
116021311
101021009
101021010
101021012
118021352
106031122
117031335
111011211
119011360
124041466
119031373
114021288
119041381
125011475
116031319
118011346
119021367
123021444
115041302
128021537
126021502
119041382
102011038
106041128
116011308
107031142
111031231
106011112
127021519
125031486
119031374
108021160
124011454
124051470
114011279
121031410
127021520
121011401
124051471
111031232
120031397
102021052
117031336
114011280
128021538
111011212
117021328
117031337
117011325
128011531
110041202
110041203
110041204
108051169
106031124
102011039
102021053
123031448
107041148
106021118
114011281
125041493
111021219
102021054
102021055
113021261
108011154
121031411
114011282
114011283
102011040
107011134
104021090
111011213
113031267
113031268
113031269
113031270
121031412
111031233
102011041
111021220
111031234
107031143
111011214
102021056
124031465
122021423
117031338
108041166
109021178
124011455
115011296
126021503
111021221
127021521
111031235
121011402
124041467
108051171
125041494
107041149
118011347
107041150
102011042
102011043
102021057
119011361
124041468
101011003
125031487
101011005
701021010
702041062
701021011
701041036
702021055
701021013
701021014
701021015
701021016
701011002
701041037
701041038
701021017
702041063
701011003
701011004
701041039
702051066
701031032
701021018
701021019
701011005
701021020
701011006
701021021
701021022
797979799
701021023
701021024
701041040
702041064
701021025
799999499
701041041
701041042
701011007
702011050
701021026
701041043
702011052
701011008
702021056
702031059
701021027
702031060
702051068
701031034
701021028
701021029
702031061
701041044
701011009
701021030
702011054
901011001
901021002
901031003
997979799
999999499
312031359
318021467
314011382
305031119
305031120
301011001
303051072
312021342
318021468
303021052
316021417
309031235
305031121
319011492
305041132
309091263
302021027
305041133
315011395
318011460
305021113
305041134
318021469
310041296
309101267
306021144
308031205
309031236
308021195
316041429
302031035
308031206
312011337
302041041
310031283
314031391
313011363
302011023
302041042
306011138
305011105
301031014
309011224
311031312
316021418
305021114
319011495
319011496
319011497
309101268
310031284
309011225
309011226
313021364
306021145
308021197
316021419
310041297
303011047
303011048
301011004
312031360
303011049
303011050
303011051
310041298
309061246
302011024
314011383
311031313
304021088
304031092
302021028
302021029
310031285
305031122
309081259
301021007
308021198
313051377
310041299
318021471
309021230
309031237
303041067
303021053
319041517
318021472
311031314
309021231
309051243
311061329
310011271
302041043
318021474
317011447
310011272
302031037
306021146
305021115
312021343
314011385
311021308
306021147
303031060
312021344
309021233
308011192
308031207
304041098
316041431
302011025
303021054
304021089
305011106
308031208
318021475
317011448
302021030
308021199
308031209
316021421
310041300
308031210
305031123
319051523
303021055
318021476
319031512
319031513
305031124
305021116
318021477
309071252
305031125
318021478
305011107
309061247
311031316
314011386
303021056
303021057
318021479
304031094
318011464
306031159
310031286
310031287
304011081
305011108
306021149
310031290
302021031
305031126
304021090
304041100
308021201
319021505
311061330
318021481
318021482
315011398
306051168
309031238
310021279
308031211
314031392
310031291
311061331
311041322
311051325
311051326
310021281
303031061
312021346
312021347
318021483
309101269
301031015
301031016
306021151
303031062
306021152
306051170
313051378
311031317
319051524
302011026
309011227
309011228
309081260
304011082
397979799
319011500
304041101
316021422
309091264
316031428
303041068
312011341
313041374
313021368
305021117
304041102
303031063
315021405
315021406
318021484
308031212
312021348
306021153
311021309
316011415
318021485
311031318
301031017
309061248
310041301
305011109
305031127
305031128
317011453
399999499
316051434
316051435
308031213
305021118
319021510
310031292
312021349
317011454
315011399
302031038
302031039
302031040
318021487
312021350
301021008
309071256
309061249
305041135
309021234
318011466
316061444
309031239
308031214
308031215
303051075
309091265
316021423
316051436
314031393
319041518
304021091
319041519
306041165
310031293
305041136
310041302
313051379
309051245
311031319
304011083
310031295
303041069
309081261
308031216
308031217
308031218
303051076
313051380
309031240
303041070
302041044
313051381
304011084
304031095
312021354
316011416
311061333
312021355
305011110
312021356
318021488
308021202
309091266
305011111
310041303
310041304
304031096
302021032
302021033
307031187
303061079
303061080
316051437
309101270
319011501
302041045
309041242
304031097
303041071
308021203
304041103
308031222
301011005
319051526
301031018
305041137
317011457
319041520
315011401
315011402
318021490
313041376
303031065
319041521
309081262
310011276
301031019
312021357
319011502
311051328
302021034
315011403
301011006
305011112
308021204
312021358
306021154
304011085
306021155
306021156
317011459
305031129
305031130
303031066
311021310
311061336
303021058
305031131
306021157
309061250
316021424
301031020
301031021
306031163
308031223
303021059
306011143
302041046
406021138
403031066
407031160
404011090
403011056
406011129
405021116
403031068
406021139
403041076
402021028
404021098
403021058
402021031
402031036
404011091
404031105
402011025
403011057
401071023
403041079
403041081
404011092
404021099
402011027
404031106
407031162
403021060
497979799
407021152
403021061
403021062
407031165
401061020
401021009
407021154
499999499
404021100
401051017
405011114
403031070
402041042
402041045
404021101
406021142
401061021
402051054
407031167
404031108
401041016
402021034
402051055
407011146
404021102
404021103
401071024
405041126
403021064
404031109
406011135
406011136
406011137
604011075
601031013
601021004
604011077
601031015
603021070
601031016
604021085
604021086
603021071
601021006
601031017
601051027
601021007
603021072
602011036
602011037
601041022
601041023
602011038
602011039
601051028
601021008
604021088
697979799
601031018
601031019
601021009
601051029
602011040
601051030
602011041
602011042
699999499
602011043
601011003
604011078
604021090
602011045
601021010
602011046
601021011
604011080
601051031
604031095
604011081
601021012
602011047
602011048
601041026
602011049
602011050
601051033
602011051
601031021
604011083
602021057
602011052
206071139
210011226
201011001
206021110
205021080
213021341
213021342
213021343
215011386
213011328
206061135
206031113
207011146
212051319
208031183
205021081
203011034
211011251
212011287
208011168
204031068
203021037
208021174
208021175
212021293
212021294
207031161
207031162
207031163
207031164
208031184
213031347
208011169
208011170
210051242
206011105
206011106
206011107
207021156
209011196
209041216
209041217
207031165
207031166
213011329
207011149
210051243
217021424
206041117
206071140
208021176
213041354
214011370
202021027
208021177
208021178
208031186
208031187
208031188
208011171
211051275
212041309
212051320
212041310
203031048
216021411
206071141
212031300
212031301
212031302
212031304
212041312
213011330
201011006
213011331
212041313
206041118
207021157
207021158
211021261
212021295
214021377
205011076
206041119
208031189
208021179
206051129
212021296
209041218
206031114
210011227
210031237
206071142
206071143
206031115
206041120
213031348
211041269
214011371
214011372
214011373
205031088
203021040
210051245
207011150
212051321
212051322
210031238
209011197
212021297
208011172
212031305
209011198
209011199
213051361
213051362
208021180
209031210
215021395
209011200
209011201
213011332
210011229
206041121
215031402
207011153
207011154
211051277
209031211
213011333
209021205
205021083
205021084
209041219
213051363
212031306
210021233
202011023
213031349
210051247
206041122
210051248
213041358
208031190
215021396
297979799
215021397
209041220
209041221
209011202
211051280
206031116
208031191
208031192
211051281
216031415
208031193
214021380
205041096
214021381
211051283
212051323
212051324
212051325
208021181
212021298
212031307
213021344
203021046
210011230
299999499
212041315
212041316
203021047
206041123
206021111
211041271
212051326
208021182
212011291
212011292
206041124
210031239
206011109
209031213
214021383
206051130
206051131
203031051
206061136
203031052
215021399
209021207
210021234
211031266
211031267
211031268
215031403
216011409
214021384
211011256
211011257
211011258
210051249
208011173
213021345
214011375
213031350
204011059
216031416
201011007
206051132
209041222
206061137
206041125
206041126
212041317
212041318
213011334
213011335
206051133
206051134
210011231
213011336
213011337
213011338
207031167
207011155
213011339
213041360
207021160
209041223
206021112
206061138
203031053
213051366
210051250
211051284
211041272
209011203
205011079
217021432
209011204
209031215
201011008
213031351
206041127
212051327
213021346
213031352
216021414
505031098
507031168
507041175
506011110
508061218
501021005
504031055
505021084
505021085
504031056
507011148
504011044
507041176
509011227
504011045
506041132
504031057
507011149
506021118
506031124
507031169
507011150
507011151
507041177
507041178
508031198
508041205
507041179
504031058
501011002
505031099
506061142
507031170
506011112
506041133
506031125
506031126
506031127
508021196
505031100
507031171
503011030
503011031
505031101
501021008
506071145
507011152
507011153
507051186
503011032
505011070
505011071
501021011
505021086
505011072
507021164
508061219
506021119
501021012
504031059
508011194
502011022
503011033
506011113
506051138
507021165
507021166
508051213
505031102
504021050
506041134
502011023
505011073
508041207
502011024
507011154
504031061
505011074
504021051
507011155
505021087
506051139
505011075
507031172
506041135
505011076
505021088
507011156
507011157
505011077
506051140
508031199
508031200
508031201
508061220
506011114
506021120
505011078
507031173
507041180
509011232
504031062
504031063
502011025
502011026
502011027
502011028
501031019
506071146
505031104
501011004
504011046
509011233
504031064
507041181
504031065
504031066
597979799
505031105
504011047
503011034
503021039
506011115
505011079
504021053
507041182
503011035
505031106
508061221
599999499
505021090
504011048
507011158
507021167
505011080
505021091
505011081
506031128
507031174
506021121
508061222
507051187
506031129
506021122
507051188
507051189
508061223
506011116
507051190
505021092
506011117
507051191
505011082
508061224
507011159
506071147
507011160
505021093
509011235
504031067
507011161
504021054
503011036
505031107
504031068
506041137
508031204
505021094
505021095
506021123
507051192
504031069
505031108
507051193
507011162
506031130
503021043
505021096
507041183
506031131
507041184
505011083
507011163
505021097
